i,cmp
2998,14
2999,17
3000,15
3001,15
3002,9
3003,14
3004,15
3005,16
3006,13
3007,15
3008,12
3009,15
3010,8
3011,17
3012,14
3013,15
3014,13
3015,16
3016,14
3017,16
3018,12
3019,17
3020,15
3021,9
3022,11
3023,14
3024,14
3025,15
3026,10
3027,16
3028,13
3029,16
3030,13
3031,16
3032,13
3033,15
3034,10
3035,15
3036,14
3037,15
3038,11
3039,15
3040,13
3041,14
3042,7
3043,16
3044,14
3045,17
3046,13
3047,16
3048,15
3049,15
3050,12
3051,15
3052,15
3053,16
3054,13
3055,16
3056,13
3057,11
3058,10
3059,15
3060,15
3061,16
3062,13
3063,15
3064,12
3065,15
3066,11
3067,14
3068,14
3069,15
3070,12
3071,15
3072,13
3073,14
3074,8
3075,16
3076,14
3077,16
3078,13
3079,15
3080,14
3081,14
3082,11
3083,16
3084,13
3085,15
3086,11
3087,15
3088,12
3089,14
3090,9
3091,16
3092,14
3093,13
3094,11
3095,14
3096,11
3097,14
3098,10
3099,15
3100,13
3101,14
3102,11
3103,13
3104,11
3105,13
3106,5
3107,18
3108,13
3109,17
3110,10
3111,17
3112,12
3113,16
3114,12
3115,17
3116,15
3117,16
3118,12
3119,15
3120,14
3121,15
3122,9
3123,16
3124,14
3125,16
3126,12
3127,15
3128,14
3129,15
3130,10
3131,15
3132,13
3133,14
3134,12
3135,14
3136,13
3137,14
3138,7
3139,17
3140,15
3141,15
3142,12
3143,16
3144,14
3145,15
3146,11
3147,16
3148,14
3149,12
3150,12
3151,15
3152,13
3153,14
3154,9
3155,16
3156,13
3157,15
3158,12
3159,15
3160,12
3161,13
3162,10
3163,15
3164,12
3165,14
3166,11
3167,13
3168,12
3169,13
3170,6
3171,17
3172,15
3173,16
3174,13
3175,15
3176,13
3177,14
3178,5
3179,16
3180,14
3181,15
3182,12
3183,15
3184,13
3185,13
3186,9
3187,16
3188,14
3189,15
3190,11
3191,15
3192,13
3193,14
3194,10
3195,15
3196,12
3197,14
3198,11
3199,13
3200,11
3201,13
3202,6
3203,15
3204,14
3205,15
3206,12
3207,15
3208,13
3209,14
3210,10
3211,15
3212,13
3213,14
3214,11
3215,14
3216,12
3217,13
3218,8
3219,15
3220,12
3221,14
3222,11
3223,14
3224,12
3225,13
3226,8
3227,13
3228,4
3229,12
3230,9
3231,12
3232,10
3233,11
3234,3
3235,18
3236,14
3237,17
3238,14
3239,14
3240,12
3241,16
3242,12
3243,12
3244,15
3245,16
3246,13
3247,16
3248,12
3249,13
3250,10
3251,17
3252,15
3253,16
3254,13
3255,16
3256,10
3257,15
3258,11
3259,14
3260,14
3261,15
3262,12
3263,15
3264,13
3265,14
3266,8
3267,15
3268,12
3269,13
3270,10
3271,16
3272,14
3273,15
3274,11
3275,16
3276,11
3277,15
3278,12
3279,15
3280,13
3281,14
3282,9
3283,16
3284,14
3285,15
3286,12
3287,12
3288,13
3289,14
3290,10
3291,15
3292,10
3293,14
3294,11
3295,14
3296,12
3297,13
3298,6
3299,15
3300,15
3301,16
3302,13
3303,11
3304,14
3305,15
3306,11
3307,16
3308,12
3309,13
3310,12
3311,15
3312,13
3313,14
3314,9
3315,16
3316,14
3317,15
3318,10
3319,15
3320,13
3321,14
3322,10
3323,13
3324,11
3325,14
3326,11
3327,14
3328,12
3329,13
3330,7
3331,16
3332,14
3333,15
3334,10
3335,9
3336,13
3337,12
3338,5
3339,13
3340,11
3341,14
3342,11
3343,14
3344,7
3345,11
3346,8
3347,15
3348,13
3349,14
3350,11
3351,14
3352,12
3353,13
3354,9
3355,14
3356,12
3357,13
3358,10
3359,13
3360,11
3361,10
3362,4
3363,17
3364,15
3365,16
3366,13
3367,16
3368,14
3369,15
3370,11
3371,16
3372,14
3373,15
3374,12
3375,12
3376,13
3377,14
3378,9
3379,16
3380,8
3381,15
3382,12
3383,15
3384,13
3385,14
3386,7
3387,15
3388,9
3389,14
3390,11
3391,14
3392,12
3393,13
3394,7
3395,16
3396,14
3397,15
3398,9
3399,15
3400,13
3401,14
3402,10
3403,12
3404,13
3405,14
3406,11
3407,14
3408,12
3409,13
3410,8
3411,15
3412,13
3413,14
3414,11
3415,14
3416,12
3417,13
3418,9
3419,14
3420,12
3421,13
3422,10
3423,13
3424,11
3425,12
3426,5
3427,11
3428,14
3429,15
3430,12
3431,15
3432,13
3433,10
3434,10
3435,15
3436,8
3437,14
3438,11
3439,14
3440,12
3441,13
3442,8
3443,15
3444,13
3445,14
3446,11
3447,14
3448,12
3449,13
3450,9
3451,14
3452,12
3453,13
3454,10
3455,13
3456,11
3457,12
3458,6
3459,15
3460,13
3461,14
3462,11
3463,14
3464,12
3465,13
3466,9
3467,14
3468,12
3469,13
3470,10
3471,13
3472,11
3473,12
3474,7
3475,14
3476,12
3477,13
3478,10
3479,13
3480,11
3481,12
3482,8
3483,13
3484,11
3485,12
3486,9
3487,12
3488,10
3489,11
3490,1
3491,14
3492,15
3493,16
3494,13
3495,15
3496,13
3497,15
3498,9
3499,16
3500,12
3501,14
3502,11
3503,15
3504,13
3505,14
3506,6
3507,16
3508,13
3509,14
3510,12
3511,13
3512,11
3513,14
3514,10
3515,14
3516,12
3517,12
3518,10
3519,14
3520,12
3521,13
3522,7
3523,16
3524,14
3525,15
3526,12
3527,11
3528,12
3529,14
3530,9
3531,15
3532,9
3533,12
3534,11
3535,13
3536,11
3537,13
3538,8
3539,15
3540,12
3541,9
3542,9
3543,12
3544,10
3545,13
3546,8
3547,14
3548,12
3549,12
3550,8
3551,12
3552,10
3553,11
3554,3
3555,16
3556,13
3557,12
3558,11
3559,12
3560,13
3561,14
3562,9
3563,15
3564,13
3565,13
3566,10
3567,13
3568,5
3569,12
3570,5
3571,15
3572,8
3573,14
3574,11
3575,13
3576,11
3577,13
3578,9
3579,14
3580,12
3581,13
3582,9
3583,13
3584,10
3585,12
3586,6
3587,15
3588,13
3589,13
3590,10
3591,14
3592,12
3593,13
3594,9
3595,14
3596,12
3597,13
3598,9
3599,12
3600,11
3601,12
3602,6
3603,14
3604,12
3605,13
3606,10
3607,12
3608,11
3609,12
3610,8
3611,13
3612,11
3613,11
3614,8
3615,12
3616,10
3617,11
3618,3
3619,16
3620,14
3621,15
3622,9
3623,8
3624,13
3625,12
3626,10
3627,12
3628,13
3629,14
3630,11
3631,12
3632,12
3633,11
3634,8
3635,15
3636,13
3637,14
3638,11
3639,14
3640,12
3641,13
3642,9
3643,14
3644,12
3645,13
3646,10
3647,13
3648,9
3649,12
3650,6
3651,13
3652,13
3653,14
3654,11
3655,10
3656,12
3657,13
3658,5
3659,14
3660,12
3661,11
3662,10
3663,13
3664,11
3665,12
3666,5
3667,14
3668,12
3669,11
3670,10
3671,13
3672,11
3673,10
3674,8
3675,13
3676,11
3677,12
3678,7
3679,10
3680,10
3681,11
3682,4
3683,15
3684,10
3685,14
3686,11
3687,14
3688,12
3689,10
3690,9
3691,14
3692,12
3693,13
3694,10
3695,13
3696,11
3697,12
3698,7
3699,14
3700,12
3701,13
3702,10
3703,13
3704,11
3705,9
3706,8
3707,13
3708,11
3709,12
3710,6
3711,9
3712,7
3713,11
3714,5
3715,14
3716,12
3717,13
3718,10
3719,8
3720,11
3721,12
3722,8
3723,13
3724,11
3725,12
3726,9
3727,12
3728,10
3729,7
3730,6
3731,13
3732,11
3733,12
3734,9
3735,12
3736,10
3737,11
3738,7
3739,12
3740,10
3741,11
3742,8
3743,11
3744,9
3745,10
3746,1
3747,15
3748,11
3749,14
3750,11
3751,13
3752,11
3753,13
3754,7
3755,14
3756,11
3757,12
3758,10
3759,12
3760,10
3761,11
3762,7
3763,13
3764,12
3765,12
3766,9
3767,12
3768,10
3769,10
3770,7
3771,13
3772,11
3773,12
3774,8
3775,11
3776,10
3777,10
3778,4
3779,14
3780,11
3781,12
3782,10
3783,13
3784,11
3785,12
3786,8
3787,12
3788,11
3789,12
3790,9
3791,11
3792,10
3793,11
3794,6
3795,13
3796,11
3797,12
3798,9
3799,12
3800,10
3801,11
3802,6
3803,12
3804,10
3805,10
3806,8
3807,11
3808,9
3809,10
3810,3
3811,12
3812,12
3813,11
3814,6
3815,13
3816,8
3817,12
3818,8
3819,13
3820,11
3821,12
3822,9
3823,10
3824,8
3825,11
3826,6
3827,13
3828,11
3829,12
3830,9
3831,12
3832,10
3833,9
3834,7
3835,12
3836,10
3837,6
3838,8
3839,11
3840,7
3841,8
3842,2
3843,13
3844,11
3845,12
3846,9
3847,12
3848,10
3849,11
3850,7
3851,7
3852,10
3853,11
3854,8
3855,11
3856,9
3857,10
3858,5
3859,12
3860,10
3861,11
3862,8
3863,11
3864,9
3865,10
3866,6
3867,11
3868,9
3869,10
3870,7
3871,10
3872,8
3873,9
3874,1
3875,13
3876,11
3877,12
3878,9
3879,12
3880,10
3881,11
3882,7
3883,12
3884,9
3885,10
3886,4
3887,11
3888,9
3889,10
3890,5
3891,11
3892,9
3893,11
3894,5
3895,11
3896,6
3897,10
3898,5
3899,11
3900,8
3901,10
3902,6
3903,9
3904,7
3905,8
3906,3
3907,10
3908,10
3909,11
3910,5
3911,11
3912,6
3913,10
3914,6
3915,11
3916,9
3917,10
3918,7
3919,10
3920,8
3921,9
3922,4
3923,11
3924,6
3925,10
3926,7
3927,10
3928,8
3929,9
3930,5
3931,10
3932,8
3933,9
3934,6
3935,9
3936,2
3937,8
3938,1
3939,11
3940,8
3941,7
3942,7
3943,10
3944,8
3945,9
3946,4
3947,10
3948,8
3949,9
3950,6
3951,8
3952,7
3953,8
3954,3
3955,10
3956,8
3957,7
3958,6
3959,9
3960,7
3961,8
3962,4
3963,9
3964,4
3965,8
3966,5
3967,8
3968,6
3969,7
3970,1
3971,9
3972,7
3973,7
3974,3
3975,8
3976,6
3977,7
3978,3
3979,8
3980,6
3981,7
3982,4
3983,7
3984,5
3985,6
3986,1
3987,6
3988,5
3989,6
3990,3
3991,4
3992,4
3993,5
3994,1
3995,5
3996,3
3997,2
3998,1
3999,2
4000,1
4001,1
