i,cmp
2998,17
2999,23
3000,24
3001,22
3002,19
3003,23
3004,24
3005,24
3006,22
3007,24
3008,23
3009,17
3010,18
3011,26
3012,25
3013,25
3014,23
3015,25
3016,24
3017,24
3018,21
3019,25
3020,24
3021,24
3022,22
3023,24
3024,17
3025,21
3026,13
3027,25
3028,24
3029,24
3030,22
3031,24
3032,23
3033,23
3034,20
3035,22
3036,23
3037,23
3038,21
3039,23
3040,22
3041,20
3042,14
3043,26
3044,25
3045,25
3046,23
3047,23
3048,24
3049,24
3050,21
3051,25
3052,24
3053,22
3054,14
3055,22
3056,23
3057,19
3058,15
3059,23
3060,24
3061,20
3062,22
3063,24
3064,23
3065,21
3066,20
3067,20
3068,23
3069,23
3070,21
3071,23
3072,18
3073,22
3074,17
3075,25
3076,24
3077,22
3078,22
3079,24
3080,21
3081,21
3082,18
3083,22
3084,23
3085,23
3086,21
3087,23
3088,22
3089,22
3090,14
3091,20
3092,21
3093,23
3094,21
3095,23
3096,22
3097,22
3098,19
3099,19
3100,22
3101,20
3102,20
3103,22
3104,21
3105,21
3106,10
3107,26
3108,25
3109,25
3110,23
3111,23
3112,22
3113,24
3114,21
3115,25
3116,14
3117,24
3118,22
3119,24
3120,23
3121,23
3122,19
3123,25
3124,24
3125,24
3126,22
3127,24
3128,23
3129,21
3130,18
3131,24
3132,21
3133,23
3134,19
3135,23
3136,16
3137,22
3138,15
3139,25
3140,24
3141,22
3142,22
3143,22
3144,21
3145,21
3146,18
3147,14
3148,17
3149,23
3150,21
3151,23
3152,22
3153,22
3154,18
3155,24
3156,21
3157,23
3158,21
3159,23
3160,22
3161,22
3162,17
3163,23
3164,22
3165,22
3166,18
3167,20
3168,19
3169,21
3170,15
3171,23
3172,24
3173,22
3174,22
3175,24
3176,23
3177,23
3178,20
3179,24
3180,23
3181,23
3182,21
3183,23
3184,22
3185,20
3186,18
3187,24
3188,23
3189,5
3190,19
3191,23
3192,22
3193,22
3194,19
3195,23
3196,22
3197,22
3198,20
3199,22
3200,19
3201,21
3202,16
3203,22
3204,21
3205,23
3206,21
3207,23
3208,22
3209,22
3210,19
3211,21
3212,22
3213,22
3214,20
3215,20
3216,21
3217,21
3218,17
3219,21
3220,22
3221,22
3222,20
3223,20
3224,19
3225,21
3226,16
3227,20
3228,21
3229,21
3230,19
3231,19
3232,20
3233,20
3234,12
3235,26
3236,19
3237,25
3238,23
3239,25
3240,24
3241,24
3242,21
3243,25
3244,24
3245,24
3246,22
3247,24
3248,23
3249,23
3250,19
3251,25
3252,24
3253,24
3254,22
3255,20
3256,23
3257,23
3258,20
3259,24
3260,23
3261,23
3262,21
3263,23
3264,22
3265,22
3266,17
3267,21
3268,24
3269,24
3270,22
3271,18
3272,23
3273,17
3274,8
3275,24
3276,23
3277,19
3278,17
3279,19
3280,22
3281,22
3282,18
3283,24
3284,23
3285,23
3286,21
3287,23
3288,22
3289,22
3290,19
3291,23
3292,22
3293,16
3294,20
3295,22
3296,21
3297,15
3298,11
3299,25
3300,24
3301,24
3302,22
3303,24
3304,23
3305,23
3306,20
3307,24
3308,23
3309,23
3310,21
3311,23
3312,22
3313,22
3314,18
3315,24
3316,23
3317,23
3318,21
3319,23
3320,22
3321,22
3322,15
3323,23
3324,18
3325,22
3326,20
3327,22
3328,21
3329,21
3330,16
3331,24
3332,19
3333,19
3334,17
3335,23
3336,18
3337,22
3338,19
3339,23
3340,22
3341,22
3342,20
3343,6
3344,21
3345,17
3346,13
3347,23
3348,22
3349,18
3350,20
3351,22
3352,21
3353,21
3354,18
3355,22
3356,21
3357,21
3358,19
3359,21
3360,20
3361,20
3362,13
3363,25
3364,24
3365,24
3366,22
3367,24
3368,23
3369,23
3370,20
3371,24
3372,23
3373,23
3374,15
3375,23
3376,22
3377,22
3378,18
3379,24
3380,23
3381,17
3382,21
3383,23
3384,22
3385,22
3386,19
3387,23
3388,22
3389,22
3390,20
3391,22
3392,15
3393,15
3394,16
3395,24
3396,23
3397,23
3398,21
3399,23
3400,22
3401,22
3402,19
3403,23
3404,22
3405,22
3406,20
3407,22
3408,21
3409,3
3410,17
3411,23
3412,22
3413,22
3414,20
3415,22
3416,21
3417,21
3418,18
3419,22
3420,21
3421,21
3422,19
3423,21
3424,20
3425,20
3426,14
3427,24
3428,23
3429,23
3430,21
3431,23
3432,22
3433,22
3434,19
3435,23
3436,22
3437,22
3438,20
3439,22
3440,21
3441,21
3442,17
3443,23
3444,22
3445,22
3446,20
3447,22
3448,21
3449,21
3450,18
3451,22
3452,21
3453,21
3454,19
3455,21
3456,20
3457,20
3458,15
3459,23
3460,22
3461,22
3462,20
3463,22
3464,21
3465,21
3466,18
3467,22
3468,21
3469,21
3470,9
3471,21
3472,20
3473,20
3474,16
3475,4
3476,21
3477,21
3478,19
3479,21
3480,20
3481,20
3482,17
3483,21
3484,20
3485,20
3486,18
3487,20
3488,19
3489,19
3490,9
3491,24
3492,23
3493,19
3494,21
3495,23
3496,22
3497,20
3498,17
3499,23
3500,22
3501,22
3502,20
3503,22
3504,21
3505,13
3506,17
3507,23
3508,22
3509,22
3510,14
3511,22
3512,17
3513,21
3514,16
3515,18
3516,21
3517,21
3518,19
3519,21
3520,20
3521,20
3522,15
3523,21
3524,22
3525,18
3526,20
3527,22
3528,21
3529,21
3530,18
3531,22
3532,21
3533,21
3534,15
3535,21
3536,20
3537,16
3538,16
3539,20
3540,19
3541,19
3542,19
3543,21
3544,20
3545,20
3546,17
3547,21
3548,20
3549,20
3550,18
3551,20
3552,19
3553,15
3554,11
3555,21
3556,20
3557,20
3558,18
3559,22
3560,21
3561,21
3562,18
3563,22
3564,19
3565,15
3566,19
3567,21
3568,20
3569,14
3570,16
3571,22
3572,21
3573,19
3574,19
3575,21
3576,20
3577,20
3578,17
3579,21
3580,20
3581,20
3582,18
3583,18
3584,19
3585,19
3586,14
3587,22
3588,19
3589,19
3590,19
3591,21
3592,20
3593,20
3594,17
3595,19
3596,20
3597,20
3598,18
3599,18
3600,19
3601,19
3602,13
3603,21
3604,20
3605,18
3606,16
3607,20
3608,19
3609,17
3610,16
3611,20
3612,19
3613,19
3614,17
3615,5
3616,16
3617,18
3618,11
3619,19
3620,22
3621,22
3622,20
3623,22
3624,21
3625,21
3626,18
3627,22
3628,21
3629,21
3630,19
3631,21
3632,20
3633,20
3634,16
3635,22
3636,21
3637,21
3638,19
3639,21
3640,20
3641,20
3642,17
3643,21
3644,20
3645,20
3646,18
3647,20
3648,19
3649,19
3650,14
3651,22
3652,21
3653,21
3654,19
3655,7
3656,20
3657,20
3658,17
3659,21
3660,20
3661,20
3662,14
3663,16
3664,15
3665,15
3666,15
3667,21
3668,20
3669,20
3670,18
3671,16
3672,19
3673,19
3674,16
3675,20
3676,19
3677,19
3678,13
3679,19
3680,18
3681,18
3682,12
3683,16
3684,21
3685,21
3686,19
3687,21
3688,20
3689,20
3690,11
3691,13
3692,20
3693,20
3694,18
3695,14
3696,19
3697,19
3698,15
3699,21
3700,20
3701,4
3702,18
3703,20
3704,19
3705,13
3706,16
3707,20
3708,19
3709,19
3710,17
3711,19
3712,18
3713,18
3714,13
3715,21
3716,20
3717,20
3718,18
3719,20
3720,19
3721,9
3722,16
3723,20
3724,19
3725,19
3726,17
3727,19
3728,18
3729,18
3730,14
3731,4
3732,19
3733,19
3734,17
3735,19
3736,18
3737,18
3738,15
3739,19
3740,18
3741,18
3742,16
3743,18
3744,17
3745,17
3746,8
3747,17
3748,18
3749,20
3750,18
3751,20
3752,19
3753,19
3754,16
3755,20
3756,19
3757,19
3758,17
3759,19
3760,18
3761,18
3762,14
3763,20
3764,19
3765,19
3766,17
3767,19
3768,18
3769,18
3770,15
3771,19
3772,14
3773,16
3774,14
3775,18
3776,17
3777,17
3778,10
3779,18
3780,19
3781,19
3782,17
3783,19
3784,16
3785,18
3786,15
3787,19
3788,18
3789,18
3790,16
3791,16
3792,17
3793,15
3794,11
3795,19
3796,18
3797,18
3798,6
3799,16
3800,15
3801,17
3802,12
3803,16
3804,15
3805,15
3806,13
3807,15
3808,16
3809,14
3810,10
3811,20
3812,19
3813,19
3814,17
3815,19
3816,18
3817,18
3818,15
3819,19
3820,12
3821,18
3822,16
3823,18
3824,17
3825,17
3826,13
3827,19
3828,18
3829,18
3830,6
3831,18
3832,13
3833,9
3834,14
3835,18
3836,17
3837,13
3838,15
3839,17
3840,16
3841,16
3842,11
3843,19
3844,18
3845,18
3846,16
3847,18
3848,17
3849,17
3850,8
3851,12
3852,17
3853,17
3854,15
3855,17
3856,16
3857,16
3858,12
3859,18
3860,17
3861,17
3862,15
3863,17
3864,16
3865,16
3866,13
3867,17
3868,16
3869,16
3870,14
3871,16
3872,15
3873,15
3874,7
3875,16
3876,15
3877,17
3878,15
3879,17
3880,14
3881,16
3882,13
3883,17
3884,16
3885,16
3886,14
3887,16
3888,15
3889,15
3890,9
3891,11
3892,14
3893,16
3894,12
3895,16
3896,13
3897,15
3898,12
3899,16
3900,13
3901,15
3902,13
3903,15
3904,14
3905,14
3906,9
3907,13
3908,16
3909,16
3910,14
3911,16
3912,15
3913,11
3914,12
3915,16
3916,15
3917,15
3918,13
3919,15
3920,14
3921,14
3922,6
3923,16
3924,15
3925,15
3926,13
3927,15
3928,14
3929,14
3930,11
3931,15
3932,14
3933,14
3934,12
3935,14
3936,13
3937,13
3938,6
3939,15
3940,14
3941,14
3942,12
3943,14
3944,13
3945,13
3946,10
3947,14
3948,11
3949,11
3950,11
3951,13
3952,12
3953,12
3954,8
3955,14
3956,13
3957,13
3958,11
3959,13
3960,12
3961,12
3962,5
3963,13
3964,12
3965,12
3966,10
3967,12
3968,11
3969,11
3970,5
3971,8
3972,7
3973,7
3974,9
3975,11
3976,8
3977,10
3978,5
3979,7
3980,10
3981,10
3982,8
3983,4
3984,9
3985,9
3986,4
3987,3
3988,4
3989,6
3990,4
3991,8
3992,7
3993,7
3994,3
3995,6
3996,5
3997,5
3998,2
3999,1
4000,1
4001,0
